Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-07-31,233.385,279.632,227.445,273.693,1785113.5141754
2013-08-31,272.04,294.777,257.904,262.695,1314438.8247035
2013-09-30,266.15,294.876,237.938,293.114,1978077.6808447
2013-10-31,293.114,329.324,281.523,315.852,1981677.0951529
2013-11-30,319.208,352.062,303.261,342.034,1286657.771244
2013-12-31,341.114,343.638,313.268,326.464,1265255.2476588
2014-01-31,324.434,339.302,303.221,332.69,1768737.8459362
2014-02-28,332.482,353.745,320.989,353.656,1685206.7846143
2014-03-31,339.926,358.724,320.108,347.845,2548647.9874563
2014-04-30,347.845,349.953,318.168,321.752,1453733.0267495
2014-05-31,326.949,335.165,298.707,316.98,1600303.8443615
2014-06-30,318.762,346.42,305.983,319.574,1609531.1949906
2014-07-31,318.277,322.613,297.668,307.418,1211625.6918405
2014-08-31,311.348,325.117,299.657,320.881,1232154.3750169
2014-09-30,322.613,359.387,320.623,342.104,3678701.4347988
2014-10-31,335.254,346.35,316.238,330.413,2199177.4882377
2014-11-30,331.878,340.272,322.524,338.936,1437569.5047367
2014-12-31,335.165,339.065,303.122,324.771,1483028.4001775
2015-01-31,324.82,328.76,287.898,298.786,1511763.1014358
2015-02-28,295.371,301.35,276.405,290.135,1148222.256305
2015-03-31,289.442,305.468,278.959,298.786,1715317.4056839
2015-04-30,298.628,334.313,292.342,321.999,1218649.7523752
2015-05-31,324.424,330.799,291.867,294.461,987500.27517076
2015-06-30,294.461,304.607,274.257,295.549,1086318.9976564
2015-07-31,294.461,294.461,235.83,260.725,1867514.1391765
2015-08-31,261.557,265.714,236.008,262.418,1969651.4347754
2015-09-30,258.963,271.089,249.431,254.192,1680479.9646457
2015-10-31,254.192,281.463,249.866,269.951,1359406.7531633
2015-11-30,270.129,273.247,225.09,225.703,1136037.9913678
2015-12-31,225.743,253.232,217.388,245.966,1673255.8805261
2016-01-31,240.779,244.877,190.533,225.703,1892084.7130762
2016-02-29,226.951,255.4,214.834,237.74,1465443.4984477
2016-03-31,237.74,267.615,232.712,265.794,1585918.3097702
2016-04-30,261.596,264.982,238.215,241.244,1252192.0912121
2016-05-31,239.334,249.886,230.969,234.424,1144176.3247012
2016-06-30,238.057,264.457,224.426,238.74,1248495.6957718
2016-07-31,241.878,263.368,225.525,254.43,1394966.5015914
2016-08-31,255.281,294.352,254.568,291.669,2009898.6045873
2016-09-30,291.669,296.579,272.584,282.641,1977851.3915365
2016-10-31,283.364,294.758,276.593,288.036,1452086.3679444
2016-11-30,286.264,287.957,253.549,265.823,1487459.2256493
2016-12-31,261.695,302.578,259.052,287.126,1728814.9567847
2017-01-31,287.63,324.84,283.542,313.021,1422767.7594534
2017-02-28,317.792,344.786,305.438,318.97,1539756.3011217
2017-03-31,321.564,334.244,305.755,311.209,1630650.8569406
2017-04-30,309.853,343.014,307.794,323.662,1765001.0416908
2017-05-31,331.66,333.017,310.071,313.031,1557339.1824113
2017-06-30,314.644,330.195,306.161,315.842,1214799.8034758
2017-07-31,316.495,351.557,314.694,350.676,842082.11872223
2017-08-31,350.627,352.468,318.703,341.035,1003193.0346049
2017-09-30,339.56,344.588,318.614,322.306,827057.1147912
2017-10-31,325.533,337.065,313.773,337.065,1180983.6949847
2017-11-30,337.718,361.189,327.978,341.401,1354871.8750186
2017-12-31,341.49,371.206,331.165,365.623,1051116.8671528
2018-01-31,366.504,410.425,358.744,387.539,839086.81604923
2018-02-28,390.311,396.211,345.281,345.281,1255689.4732876
2018-03-31,345.103,352.111,325.355,334.204,1594885.0236067
2018-04-30,334.204,351.923,319.445,342.698,858737.61793629
2018-05-31,341.777,350.627,320.069,323.048,1136161.2382231
2018-06-30,323.425,342.232,304.627,310.586,1173153.4787896
2018-07-31,308.151,345.024,301.825,341.48,1111937.1698266
2018-08-31,343.539,357.506,315.238,350.052,1402497.6926293
2018-09-30,349.31,356.566,331.057,349.676,2099643.529903
2018-10-31,353.22,353.774,307.972,316.901,1064236.5959265
2018-11-30,321.93,346.142,316.535,331.245,1018590.8097624
2018-12-31,339.807,348.756,318.406,333.482,976448.46699451
2019-01-31,329.572,360.664,326.216,348.003,1357564.1116538
